Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,AKUNTANSI,S1,42,502,8.37
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ARSITEKTUR,S1,21,141,14.89
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,BIOLOGI,S1,21,163,12.88
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,HUBUNGAN INTERNASIONAL,S1,33,212,15.57
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,HUKUM,S1,24,141,17.02
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU EKONOMI,S1,31,280,11.07
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU KELAUTAN,S1,21,134,15.67
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU KOMUNIKASI,S1,42,500,8.4
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU POLITIK,S1,33,142,23.24
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,MANAJEMEN,S1,31,727,4.26
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,MATEMATIKA,S1,21,95,22.11
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PENDIDIKAN BAHASA INGGRIS,S1,31,240,12.92
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,18,136,13.24
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PENDIDIKAN MATEMATIKA,S1,30,245,12.24
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PSIKOLOGI,S1,52,538,9.67
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SASTRA INDONESIA,S1,32,256,12.5
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SASTRA INGGRIS,S1,39,198,19.7
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SISTEM INFORMASI,S1,21,254,8.27
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SOSIOLOGI,S1,33,318,10.38
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,TEKNIK LINGKUNGAN,S1,21,236,8.9
